name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
QIPS by HMI Dora Plastic Pencil Box,kids' fashion,School Bags,https://m.media-amazon.com/images/I/81lUCRG4SGL._AC_UL320_.jpg,https://www.amazon.in/QIPS-HMI-Dora-Plastic-Pencil/dp/B07Y1TKZR9/ref=sr_1_2677?qid=1679220877&s=luggage&sr=1-2677,3.3,5,,₹99
Aerobag Merlin School Bag (4 to 6 yrs old),kids' fashion,School Bags,https://m.media-amazon.com/images/I/71A2o0x3IRL._AC_UL320_.jpg,https://www.amazon.in/Aerobag-Merlin-Animal-yrs-old/dp/B08BY3394F/ref=sr_1_2678?qid=1679220877&s=luggage&sr=1-2678,,,₹769,"₹1,099"
Nike Utility Speed Training Backpack,kids' fashion,School Bags,https://m.media-amazon.com/images/I/916uydBhn5L._AC_UL320_.jpg,https://www.amazon.in/Nike-Utility-Training-Backpack-CK2668-010/dp/B07YHB5XVX/ref=sr_1_2679?qid=1679220877&s=luggage&sr=1-2679,4.5,209,,"₹14,758.52"
Backpack for Girls Women Backpack College Bag for Girls Stylish Backpack for Women,kids' fashion,School Bags,https://m.media-amazon.com/images/I/41QSRVwmXzL._AC_UL320_.jpg,https://www.amazon.in/Backpack-Girls-Women-College-Stylish/dp/B0BX4618QY/ref=sr_1_2680?qid=1679220877&s=luggage&sr=1-2680,,,₹329,₹799
Pro Life Wander Multipurpose Bag for Men Boys 20L Backpack (Blue),kids' fashion,School Bags,https://m.media-amazon.com/images/I/71Sk7WUOFnL._AC_UL320_.jpg,https://www.amazon.in/Pro-Life-Wander-Multipurpose-Backpack/dp/B07Z5RK7G3/ref=sr_1_2681?qid=1679220877&s=luggage&sr=1-2681,3.9,9,₹459,₹999
Ineffable Duck 3D Print Kids School Bag/School Backpack for Kids (Yellow),kids' fashion,School Bags,https://m.media-amazon.com/images/I/41RrSfCm04L._AC_UL320_.jpg,https://www.amazon.in/Ineffable-Print-School-Backpack-Yellow/dp/B07WF8G9J8/ref=sr_1_2682?qid=1679220877&s=luggage&sr=1-2682,,,₹399,₹599
"The House of Tara Multicolour Kantha Fabric Casual Travel 15 litres Backpack for School, College, Office Accented with Tas...",kids' fashion,School Bags,https://m.media-amazon.com/images/I/81r1iavPyVL._AC_UL320_.jpg,https://www.amazon.in/House-tara-Patchwork-Multi-Colour-Backpack/dp/B06XD2R2N1/ref=sr_1_2683?qid=1679220877&s=luggage&sr=1-2683,4.1,3,"₹1,850","₹2,899"
"BABYDOLL Bag for Girls, 18 inch Backpack for Women,Water Resistant Stylish and Trendy College Backpacks for Girls, 35 Lite...",kids' fashion,School Bags,https://m.media-amazon.com/images/I/717D84+rCHL._AC_UL320_.jpg,https://www.amazon.in/BABYDOLL-Backpack-Resistant-Stylish-Backpacks/dp/B0BXHC776M/ref=sr_1_2684?qid=1679220877&s=luggage&sr=1-2684,,,₹899,"₹2,999"
"ALGROWD Medium Backpack Waterproof Backpack, Girls & Women Stylish Trendy College, School & College Bag - Free Size 4",kids' fashion,School Bags,https://m.media-amazon.com/images/I/51Cz5JKMEbL._AC_UL320_.jpg,https://www.amazon.in/ALGROWD-Backpack-Waterproof-Stylish-College/dp/B0BV1Z29Z2/ref=sr_1_2685?qid=1679220877&s=luggage&sr=1-2685,,,,
"SUPERBAK Montana 39 Ltrs School Laptop Backpack (Grey-Pink), One Size (LBPMNTNA0407)",kids' fashion,School Bags,https://m.media-amazon.com/images/I/91ylt9DXrCL._AC_UL320_.jpg,https://www.amazon.in/Superbak-Montana-Backpack-Grey-Pink-LBPMNTNA0407/dp/B09JGHT5YS/ref=sr_1_2686?qid=1679220877&s=luggage&sr=1-2686,4.3,23,"₹1,099","₹3,299"
